Customer ID,State,City,Zip Code,Latitude,Longitude
4869-EPIUS,California,San Rafael,94901,37.972662,-122.491452
9052-VKDUW,California,Pollock Pines,95726,38.733908,-120.453416
0174-QRVVY,California,San Marcos,92078,33.119028,-117.166036
4522-XRWWI,California,Manton,96059,40.426679,-121.850421
0508-SQWPL,California,La Mesa,91941,32.759327,-116.99726
4568-TTZRT,California,Auburn,95602,38.99003,-121.114408
8039-ACLPL,California,Mather,95655,38.549822,-121.266725
6527-PZFPV,California,Los Angeles,90023,34.017697,-118.200577
6959-UWKHF,California,Alpaugh,93201,35.869626,-119.498771
9351-LZYGF,California,Bodega,94922,38.343282,-122.9755
3374-PZLXD,California,Blairsden Graeagle,96103,39.783747,-120.661032
6519-CFDBX,California,Torrance,90505,33.807882,-118.347957
4098-NAUKP,California,Oceano,93445,35.059695,-120.604741
8625-AZYZY,California,Anza,92539,33.527605,-116.666551
1301-LOPVR,California,North Hollywood,91605,34.207295,-118.400022
6178-KFNHS,California,Hughson,95326,37.5923,-120.853288
9782-LGXMC,California,Walnut Creek,94598,37.916648,-122.008483
3027-ZTDHO,California,Fresno,93721,36.732694,-119.783786
1658-TJVOA,California,Cazadero,95421,38.578807,-123.19338
3737-GCSPV,California,Millbrae,94030,37.601248,-122.403099
1379-FRVEB,California,San Bernardino,92401,34.105935,-117.2914
6941-PMGEP,California,Novato,94945,38.135897,-122.563683
3533-UVMOM,California,Markleeville,96120,38.735789,-119.85798
7340-KEFQE,California,Santa Ana,92703,33.748635,-117.906125
6078-VESFR,California,Vista,92084,33.22784,-117.200024
3090-HAWSU,California,Pasadena,91107,34.159007,-118.087353
0268-QKIWO,California,Pilot Hill,95664,38.803731,-121.043799
3900-AQPHZ,California,Pearblossom,93553,34.445239,-117.894868
0678-RLHVP,California,Redwood City,94065,37.527497,-122.230941
2546-KZAAT,California,San Diego,92119,32.802959,-117.027095
5671-RQRLP,California,Fowler,93625,36.625792,-119.672483
6770-UAYGJ,California,Lebec,93243,34.845861,-118.885163
4471-KXAUH,California,Woody,93287,35.710244,-118.881679
2897-DOVND,California,Winterhaven,92283,32.852947,-114.850784
7483-IQWIB,California,Morongo Valley,92256,34.097863,-116.594561
4250-WAROZ,California,Fresno,93701,36.749403,-119.787574
5939-XAIXZ,California,Birds Landing,94512,38.140719,-121.838298
5067-XJQFU,California,Los Angeles,90067,34.057496,-118.413959
6854-EXGSF,California,Mt Baldy,91759,34.231318,-117.662032
5536-SLHPM,California,Temecula,92592,33.507255,-117.029473
7110-BDTWG,California,San Jose,95148,37.339533,-121.777179
6542-LWGXJ,California,Pixley,93256,35.957019,-119.330928
0306-JAELE,California,Fallbrook,92028,33.362575,-117.299644
0670-ANMUU,California,Chino Hills,91709,33.942895,-117.725644
5696-EXCYS,California,Hood,95639,38.375325,-121.507935
0315-LVCRK,California,El Dorado Hills,95762,38.684437,-121.055634
2603-HVKCG,California,Meridian,95957,39.068071,-121.832638
2408-PSJVE,California,Chino Hills,91709,33.942895,-117.725644
1310-QRITU,California,Hinkley,92347,34.983808,-117.239306
6986-IJDHX,California,Huntington Beach,92648,33.679659,-118.016195
6891-JPYFF,California,San Jose,95121,37.304681,-121.809955
9300-RENDD,California,Cedar Glen,92321,34.255203,-117.175654
1136-XGEQU,California,Winchester,92596,33.657433,-117.04254
8065-BVEPF,California,Yorkville,95494,38.888351,-123.239647
0572-ZJKLT,California,Chester,96020,40.243494,-121.154733
3030-YZADT,California,Grass Valley,95949,39.099204,-121.137962
7508-MYBOG,California,Patterson,95363,37.410236,-121.320337
6867-ACCZI,California,Bethel Island,94511,38.050558,-121.646924
8450-LUGUK,California,San Diego,92103,32.747484,-117.166877
9168-INPSZ,California,Port Hueneme,93041,34.110124,-119.100972
5574-NXZIU,California,Los Alamos,93440,34.758699,-120.275839
1930-WNXSB,California,Covina,91724,34.08111,-117.853935
7037-MTYVW,California,San Jose,95133,37.371862,-121.860349
8203-XJZRC,California,Chula Vista,91914,32.688506,-116.938632
4450-YOOHP,California,Sacramento,95818,38.556306,-121.495817
9710-ZUSHQ,California,Red Bluff,96080,40.186772,-122.388361
6176-YJWAS,California,Potter Valley,95469,39.408634,-123.045516
8944-AILEF,California,Keyes,95328,37.555631,-120.911653
6877-LGWXO,California,Pleasanton,94588,37.685052,-121.912061
7909-FIOIY,California,Santa Clara,95051,37.348129,-121.98469
0730-KOAVE,California,Redwood City,94062,37.410567,-122.297152
6142-VSJQO,California,Homeland,92548,33.761894,-117.120868
9190-MFJLN,California,Vallecito,95251,38.055562,-120.456298
3086-RUCRN,California,Paicines,95043,36.525703,-120.952122
5884-FBCTL,California,Shafter,93263,35.490705,-119.286833
4730-AWNAU,California,Lower Lake,95457,38.925545,-122.549083
7880-XSOJX,California,Garden Grove,92840,33.787165,-117.931889
8639-NHQEI,California,Seiad Valley,96086,41.924174,-123.260788
6963-KQYQB,California,Pacifica,94044,37.573633,-122.455167
8970-ANWXO,California,Sacramento,95835,38.685069,-121.543709
7311-MQJCH,California,Temecula,92592,33.507255,-117.029473
5327-XOKKY,California,Santa Maria,93458,34.95934,-120.490081
7658-UYUQS,California,Fullerton,92835,33.902211,-117.914922
5066-GFJMM,California,Eureka,95501,40.796621,-124.15428
9518-IMLHK,California,Sacramento,95820,38.53508,-121.444144
5248-YGIJN,California,Los Angeles,90031,34.085807,-118.206617
2378-VTKDH,California,Woodland,95695,38.71967,-121.862416
3677-TNKIO,California,Templeton,93465,35.536115,-120.739231
9894-EZEWG,California,Walnut Grove,95690,38.240419,-121.587535
1575-KRZZE,California,Murphys,95247,38.147852,-120.440124
5306-BVTKJ,California,El Cajon,92020,32.79697,-116.969082
3205-MXZRA,California,Standish,96128,40.346634,-120.386422
0106-GHRQR,California,Rancho Palos Verdes,90275,33.753146,-118.367459
9804-ICWBG,California,Pacific Palisades,90272,34.079449,-118.548306
7515-LODFU,California,Burney,96013,40.946785,-121.719489
7538-GWHML,California,Lemon Cove,93244,36.462671,-118.997291
5172-RKOCB,California,Piercy,95587,39.955587,-123.681175
3255-GRXMG,California,Playa Del Rey,90293,33.947305,-118.439841
7130-CTCUS,California,Springville,93265,36.245926,-118.693138
1518-VOWAV,California,Fallbrook,92028,33.362575,-117.299644
4958-XCBDQ,California,Victorville,92394,34.567058,-117.362329
0121-SNYRK,California,Redway,95560,40.142256,-123.852927
4940-KHCWD,California,Downey,90240,33.956228,-118.120993
2592-YKDIF,California,North Highlands,95660,38.671295,-121.388251
8849-GYOKR,California,Mineral,96063,40.408796,-121.579609
2606-PKWJB,California,Little River,95456,39.245911,-123.77214
3588-WSTTJ,California,Los Angeles,90077,34.102084,-118.451629
0634-SZPQA,California,San Anselmo,94960,37.99272,-122.575026
2753-JMMCV,California,Paso Robles,93446,35.634222,-120.728341
8999-YPYBV,California,Garden Valley,95633,38.852544,-120.837669
3886-CERTZ,California,Fullerton,92831,33.879983,-117.895482
8464-EETCQ,California,Salinas,93905,36.667794,-121.601306
6416-JNVRK,California,Gardena,90248,33.876482,-118.284077
2342-CKIAO,California,Eagleville,96110,41.280341,-120.150381
4323-OHFOW,California,Newhall,91321,34.370378,-118.504118
4393-GEADV,California,Dulzura,91917,32.622999,-116.687855
7435-ZNUYY,California,Loleta,95551,40.665952,-124.240051
1867-TJHTS,California,Sacramento,95817,38.550722,-121.457314
8436-BJUMM,California,Albany,94706,37.890274,-122.295192
9617-UDPEU,California,Loyalton,96118,39.637471,-120.226338
9828-AOQLM,California,San Diego,92117,32.825086,-117.199424
7471-WNSUF,California,San Francisco,94121,37.776718,-122.495781
6380-ARCEH,California,Inglewood,90304,33.936827,-118.359824
0402-CQAJN,California,El Monte,91732,34.074492,-118.01462
6156-UZDLF,California,Pleasant Hill,94523,37.95338,-122.076886
4616-EWBNJ,California,Los Angeles,90042,34.11572,-118.192754
2908-WGAXL,California,Fullerton,92835,33.902211,-117.914922
8837-VVWLQ,California,Capistrano Beach,92624,33.458754,-117.665104
1663-MHLHE,California,Duarte,91010,34.145695,-117.95982
6147-CBCRA,California,Wofford Heights,93285,35.690535,-118.552784
5533-RJFTJ,California,Lemoore,93245,36.303666,-119.825657
1941-HOSAM,California,San Diego,92101,32.72523,-117.171346
9173-IVZVP,California,Sherman Oaks,91403,34.147149,-118.463365
0654-HMSHN,California,Mojave,93501,35.097323,-118.171288
7873-CVMAW,California,Van Nuys,91405,34.202494,-118.448048
5302-BDJNT,California,Sutter Creek,95685,38.432145,-120.77069
9391-DXGGG,California,Sacramento,95832,38.445939,-121.496855
2800-VEQXM,California,Lebec,93243,34.845861,-118.885163
3836-FZSDJ,California,Fresno,93720,36.878709,-119.7645
9565-JSNFM,California,Meadow Valley,95956,39.937017,-121.058043
5934-RMPOV,California,Pescadero,94060,37.22565,-122.297533
0107-YHINA,California,Los Angeles,90062,34.003553,-118.308933
2103-ZRXFN,California,La Quinta,92253,33.695532,-116.310571
7943-RQCHR,California,Davis,95616,38.508735,-121.678813
6870-ZWMNX,California,Clements,95227,38.227285,-121.02789
2581-VKIRT,California,Kings Beach,96143,39.246654,-120.029273
3345-PBBFH,California,Fowler,93625,36.625792,-119.672483
9554-DFKIC,California,Villa Park,92861,33.817473,-117.810462
0742-MOABM,California,Fallbrook,92028,33.362575,-117.299644
3863-IUBJR,California,Oakland,94607,37.80707,-122.297401
1088-AUUZZ,California,Shaver Lake,93664,37.223,-119.001021
1981-INRFU,California,San Diego,92109,32.787836,-117.232376
6741-QRLUP,California,Olema,94950,38.052209,-122.775567
3957-LXOLK,California,Shingletown,96088,40.497441,-121.827524
6110-OHIHY,California,Burney,96013,40.946785,-121.719489
2672-TGEFF,California,Traver,93673,36.456091,-119.486225
4385-GZQXV,California,Ontario,91764,34.074087,-117.605618
9184-GALIL,California,Mccloud,96057,41.251322,-122.105209
1951-IEYXM,California,Rancho Cucamonga,91730,34.10097,-117.57882
9441-QHEVC,California,San Diego,92139,32.677716,-117.047666
2831-EBWRN,California,Altadena,91001,34.196837,-118.142236
7758-UJWYS,California,Millbrae,94030,37.601248,-122.403099
5696-JVVQY,California,Davis,95616,38.508735,-121.678813
0486-HECZI,California,Torrance,90504,33.867257,-118.330794
2405-LBMUW,California,Oceanside,92057,33.254497,-117.285879
9405-GPBBG,California,Carmel By The Sea,93921,36.554618,-121.922239
7771-ZONAT,California,Woodacre,94973,38.005839,-122.638155
0871-URUWO,California,Sheep Ranch,95251,38.244806,-120.417301
3831-YCPUO,California,Glencoe,95232,38.358464,-120.579304
6771-XWBDM,California,White Water,92282,33.972293,-116.654195
6194-HBGQN,California,Taft,93268,35.184837,-119.402525
1810-MVMAI,California,San Jose,95113,37.333851,-121.891147
0164-APGRB,California,Calistoga,94515,38.629618,-122.593216
1942-OQFRW,California,Forest Knolls,94933,38.010092,-122.689442
4732-RRJZC,California,Bridgeville,95526,40.372532,-123.525626
7233-IOQNP,California,Gazelle,96034,41.411315,-122.697236
5630-AHZIL,California,El Segundo,90245,33.917145,-118.401554
4505-EXZHB,California,Ducor,93218,35.846067,-119.004073
2378-HTWFW,California,Newman,95360,37.343846,-121.039391
4455-BFSPD,California,Escondido,92027,33.141265,-116.967221
3703-VAVCL,California,Strawberry Valley,95981,39.58458,-121.093256
8628-MFKAX,California,San Pablo,94806,37.980269,-122.342635
0480-KYJVA,California,Sacramento,95835,38.685069,-121.543709
7520-HQWJU,California,Santa Ysabel,92070,33.174725,-116.743329
5802-ADBRC,California,San Juan Capistrano,92675,33.521447,-117.602555
5879-HMFFH,California,Cassel,96016,40.936285,-121.572692
8882-TLVRW,California,Big Creek,93605,37.17277,-119.2997
5928-QLDHB,California,San Fernando,91340,34.286131,-118.435969
9115-YQHGA,California,Lemoore,93245,36.303666,-119.825657
1216-BGTSP,California,Imperial,92251,32.858595,-115.662709
3003-CMDUU,California,Santa Paula,93060,34.402343,-119.094824
4032-RMHCI,California,Fall River Mills,96028,41.017282,-121.468945
6960-HVYXR,California,Rio Linda,95673,38.688764,-121.457596
2523-EWWZL,California,Blythe,92225,33.674583,-114.71612
2664-XJZNO,California,Oroville,95965,39.624561,-121.552866
8780-RSYYU,California,Dixon,95620,38.392821,-121.799917
8053-WWDRO,California,San Diego,92109,32.787836,-117.232376
2081-VEYEH,California,Compton,90221,33.885811,-118.206459
1383-EZRWL,California,Long Beach,90810,33.819814,-118.222416
6141-OOXUQ,California,San Bernardino,92411,34.122501,-117.320138
0628-CNQRM,California,Temecula,92592,33.507255,-117.029473
3926-CUQZX,California,Campo,91906,32.673483,-116.472863
1536-HBSWP,California,Terra Bella,93270,35.939068,-119.043666
1488-SYSFC,California,Arcadia,91007,34.128284,-118.047732
5795-BKOYE,California,Sacramento,95837,38.691607,-121.602284
8111-SLLHI,California,San Jose,95128,37.316146,-121.936285
6718-BDGHG,California,Gold Run,95717,39.170376,-120.838404
5159-YFPKQ,California,Moreno Valley,92551,33.88274,-117.224878
2926-JEJJC,California,Angelus Oaks,92305,34.1678,-116.86433
8231-BSWXX,California,Mojave,93501,35.097323,-118.171288
0419-YAAPX,California,Grass Valley,95949,39.099204,-121.137962
7306-YDSOI,California,Ocotillo,92259,32.698964,-115.886656
1814-WFGVS,California,Richvale,95974,39.495768,-121.747472
6184-DYUOB,California,Palermo,95968,39.435756,-121.552071
3911-RSNHI,California,Rocklin,95765,38.823278,-121.281856
0687-ZVTHB,California,Richmond,94805,37.941456,-122.320968
3143-ILDAL,California,El Monte,91732,34.074492,-118.01462
0318-QUUOB,California,Santa Rosa,95403,38.488431,-122.752839
3716-LRGXK,California,San Jose,95136,37.270938,-121.851046
7398-SKNQZ,California,Downey,90241,33.940884,-118.128628
2347-WKKAE,California,Penryn,95663,38.859093,-121.182872
2634-HCZGT,California,San Jose,95126,37.327069,-121.916819
7426-GSWPO,California,Portola,96122,39.786755,-120.445626
1166-PQLGG,California,Redwood City,94065,37.527497,-122.230941
5955-EPOAZ,California,Livermore,94550,37.571748,-121.659562
2804-ETQDK,California,Ventura,93004,34.278697,-119.167798
9643-AVVWI,California,Los Angeles,90003,33.964131,-118.272783
3472-OAOOR,California,Mission Hills,91345,34.266389,-118.459744
6484-LATFU,California,Linden,95236,38.047746,-121.030499
6339-YPSAH,California,Tehama,96090,40.021787,-122.127576
7550-WIQVA,California,Rocklin,95677,38.7904,-121.236973
5799-JRCZO,California,North San Juan,95960,39.423046,-120.984472
4900-MSOMT,California,Carnelian Bay,96140,39.227434,-120.091806
1597-LHYNC,California,Auburn,95602,38.99003,-121.114408
6505-OZNPG,California,Annapolis,95412,38.731055,-123.316553
7581-EBBOU,California,Volcano,95689,38.481902,-120.603668
4160-AMJTL,California,Fellows,93224,35.215731,-119.57013
8963-MQVYN,California,Lost Hills,93249,35.637715,-119.893068
3878-AVSOQ,California,La Jolla,92037,32.853743,-117.25034
1855-AGAWH,California,Bell,90201,33.970343,-118.171368
3082-WQRVY,California,Stockton,95203,37.954089,-121.329761
2144-BFDSO,California,Ranchita,92066,33.215251,-116.53633
8999-BOHSE,California,Gilroy,95020,37.03889,-121.528955
6982-UQZLY,California,Los Alamos,93440,34.758699,-120.275839
3765-JXVKY,California,Paynes Creek,96075,40.343213,-121.815412
2885-HIJDH,California,Tecate,91980,32.587557,-116.636816
3726-TBHQT,California,Catheys Valley,95306,37.394411,-120.127262
7422-WNBTY,California,Green Valley Lake,92341,34.244411,-117.072654
0206-OYVOC,California,Huntington Beach,92649,33.721917,-118.043237
2302-OUZXB,California,Ventura,93001,34.360261,-119.306383
1016-DJTSV,California,Santee,92071,32.847336,-116.997605
4701-LKOZD,California,Foresthill,95631,39.031876,-120.811141
0928-JMXNP,California,Los Molinos,96055,40.059385,-122.091481
8993-IZEUX,California,Adin,96006,41.171578,-120.913161
9961-JBNMK,California,Desert Center,92239,33.889605,-115.257009
7698-YFGEZ,California,Riverside,92509,34.004379,-117.447864
9548-LIGTA,California,Tustin,92780,33.735802,-117.818805
1927-QEWMY,California,Arcadia,91007,34.128284,-118.047732
7089-IVVAZ,California,Cantua Creek,93608,36.488056,-120.407691
4075-JFPGR,California,Rancho Cucamonga,91730,34.10097,-117.57882
2709-UQGNP,California,San Mateo,94401,37.590421,-122.306467
4513-CXYIX,California,Lake Elsinore,92532,33.705836,-117.318204
4361-JEIVL,California,Greenfield,93927,36.248708,-121.386617
6878-GGDWG,California,San Diego,92101,32.72523,-117.171346
4707-YNOQA,California,Burnt Ranch,95527,40.854512,-123.450097
7967-HYCDE,California,Spring Valley,91978,32.730264,-116.950963
5447-VYTKW,California,Los Angeles,90064,34.037251,-118.423573
2180-DXNEG,California,Harbor City,90710,33.798266,-118.300237
5138-WVKYJ,California,San Diego,92129,32.961064,-117.134917
8050-DVOJX,California,Keeler,93530,36.560498,-117.962461
0098-BOWSO,California,San Jose,95131,37.387027,-121.897775
6905-NIQIN,California,San Diego,92122,32.85723,-117.209774
7088-FBAWU,California,Los Angeles,90007,34.027337,-118.28515
0547-HURJB,California,Dixon,95620,38.392821,-121.799917
7016-BPGEU,California,Dunsmuir,96025,41.212695,-122.392067
1915-OAKWD,California,Belvedere Tiburon,94920,37.885629,-122.46858
2685-SREOM,California,Rancho Cucamonga,91730,34.10097,-117.57882
7369-TRPFD,California,Chatsworth,91311,34.294142,-118.603883
5457-COLHT,California,San Francisco,94124,37.731505,-122.384532
3243-ZHOHY,California,Escondido,92025,33.081478,-117.033814
9356-AXGMP,California,Somerset,95684,38.606703,-120.586659
2558-BUOZZ,California,Glendale,91204,34.136306,-118.26036
4118-CEVPF,California,Redwood City,94062,37.410567,-122.297152
4134-BSXLX,California,Riverside,92507,33.976328,-117.319786
1270-XKUCC,California,San Diego,92122,32.85723,-117.209774
7682-AZNDK,California,Williams,95987,39.117537,-122.284654
3779-OSWCF,California,Dillon Beach,94929,38.24458,-122.956268
5186-SAMNZ,California,Marina,93933,36.689582,-121.758398
0939-YAPAF,California,Santa Ana,92701,33.748478,-117.858918
5762-TJXGK,California,Wheatland,95692,39.043387,-121.409837
5173-WXOQV,California,Dos Palos,93620,37.045728,-120.630682
9025-ZRPVR,California,Pacific Grove,93950,36.618337,-121.926417
2091-GPPIQ,California,Yuba City,95991,39.02741,-121.614982
8402-OOOHJ,California,Buena Park,90620,33.845706,-118.012204
0151-ONTOV,California,Moorpark,93021,34.312945,-118.858169
4361-FEBGN,California,San Francisco,94131,37.746699,-122.442833
5727-MYATE,California,Van Nuys,91405,34.202494,-118.448048
9591-YVTEB,California,National City,91950,32.67102,-117.095235
3466-WAESX,California,Rancho Cucamonga,91701,34.132275,-117.611478
8164-OCKUJ,California,Magalia,95954,39.933852,-121.584371
2839-RFSQE,California,Rancho Mirage,92270,33.763678,-116.429928
5356-KZCKT,California,Torrance,90503,33.840399,-118.353714
7601-GNDYK,California,Wildomar,92595,33.617108,-117.253349
3181-VTHOE,California,Browns Valley,95918,39.292334,-121.320597
2592-HODOV,California,Brea,92823,33.924143,-117.79387
8550-XSXUQ,California,Cottonwood,96022,40.336392,-122.448533
8337-MSSXB,California,Trabuco Canyon,92679,33.631119,-117.567346
9365-SRSZE,California,Los Angeles,90036,34.070291,-118.349191
5884-GCYMI,California,San Diego,92130,32.957195,-117.202542
6892-BOGQE,California,Whittier,90601,34.007353,-118.033683
8563-OYMQY,California,Covina,91722,34.097345,-117.906736
6967-PEJLL,California,San Diego,92129,32.961064,-117.134917
6766-HFKLA,California,Cazadero,95421,38.578807,-123.19338
2242-MFOTG,California,Poway,92064,32.984395,-117.013454
1374-DMZUI,California,San Ramon,94583,37.766556,-121.976784
2636-ALXXZ,California,Tahoe Vista,96148,39.24124,-120.054765
1930-BZLHI,California,Castroville,95012,36.784481,-121.759054
1345-ZUKID,California,Magalia,95954,39.933852,-121.584371
9122-UMROB,California,Los Angeles,90010,34.062125,-118.315709
7130-YXBRO,California,Cool,95614,38.880622,-120.973865
5386-THSLQ,California,Santa Monica,90402,34.035849,-118.503508
9079-LWTFD,California,Pioneertown,92268,34.201108,-116.593456
1686-STUHN,California,Creston,93432,35.480896,-120.469476
6705-LXORM,California,Perris,92570,33.787298,-117.320676
0239-OXEXL,California,Oakland,94619,37.787186,-122.14633
5453-AXEPF,California,San Jose,95134,37.42765,-121.945416
8909-BOLNL,California,San Francisco,94123,37.800254,-122.436975
5346-BZCHP,California,Earp,92242,34.137742,-114.36514
1221-GHZEP,California,Hemet,92544,33.644585,-116.871544
6994-KERXL,California,Avalon,90704,33.391181,-118.421305
5803-NQJZO,California,Bakersfield,93305,35.391733,-118.984109
5644-PDMZC,California,Delano,93215,35.772244,-119.209689
5868-YTYKS,California,Davenport,95017,37.114335,-122.237162
9778-OGKQZ,California,Fresno,93727,36.751489,-119.68072
5366-OBVMR,California,Los Angeles,90027,34.127194,-118.295647
9979-RGMZT,California,Los Angeles,90022,34.02381,-118.156582
0254-WWRKD,California,Challenge,95925,39.461768,-121.195825
4678-DVQEO,California,Bass Lake,93604,37.458367,-119.345011
6818-DJXAA,California,Alturas,96101,41.468877,-120.54229
4002-BQWPQ,California,Crockett,94525,38.049292,-122.228415
5519-YLDGW,California,Los Angeles,90071,34.052917,-118.255178
2157-MXBJS,California,Calistoga,94515,38.629618,-122.593216
9773-PEQBZ,California,Lake Elsinore,92530,33.655421,-117.391751
9867-JCZSP,California,Los Angeles,90045,33.954017,-118.402447
5019-GQVCR,California,Westlake Village,91361,34.130992,-118.894673
2123-AGEEN,California,Millbrae,94030,37.601248,-122.403099
2324-EFHVG,California,Oakland,94609,37.834341,-122.26437
6439-GTPCA,California,San Diego,92129,32.961064,-117.134917
3737-XBQDD,California,Mount Laguna,91948,32.830852,-116.444601
7729-JTEEC,California,Olympic Valley,96146,39.191797,-120.212401
3318-OSATS,California,Sierra City,96125,39.600599,-120.636358
9780-FKVVF,California,Firebaugh,93622,36.785618,-120.625382
0601-WZHJF,California,Shafter,93263,35.490705,-119.286833
3413-CSSTH,California,Stevinson,95374,37.316807,-120.855753
1265-BCFEO,California,Alamo,94507,37.855717,-121.994813
2001-EWBQU,California,Stockton,95210,38.033219,-121.297433
5985-BEHZK,California,Santa Ana,92705,33.766004,-117.786763
7402-PWYJJ,California,Sacramento,95841,38.660442,-121.346321
1629-DQQVB,California,Keeler,93530,36.560498,-117.962461
2519-FAKOD,California,Tehachapi,93561,35.073777,-118.652112
9200-NLNPD,California,Orland,95963,39.748037,-122.302169
5294-IMHHT,California,Occidental,95465,38.415003,-122.998726
4905-JEFDW,California,Palo Alto,94306,37.416159,-122.131337
7394-FKDNK,California,San Diego,92126,32.886925,-117.152162
5297-MDOIR,California,Monterey Park,91754,34.050322,-118.147037
0750-EKNGL,California,Hyampom,96046,40.648024,-123.465088
4116-IQRFR,California,Cressey,95312,37.420273,-120.66527
6682-QJDGB,California,San Diego,92109,32.787836,-117.232376
8809-RIHDD,California,Sacramento,95827,38.549185,-121.328386
7109-CQYUZ,California,Beverly Hills,90210,34.099891,-118.414338
3338-CVVEH,California,Chula Vista,91913,32.64164,-116.985026
5482-NUPNA,California,Imperial,92251,32.858595,-115.662709
6968-MHOMU,California,Princeton,95970,39.424957,-122.039307
3247-ZVOUO,California,Downey,90240,33.956228,-118.120993
6629-CZTTH,California,Orange,92865,33.828779,-117.848299
4661-NJEUX,California,Portola Valley,94028,37.369709,-122.215844
4234-XTNEA,California,Irvine,92606,33.703976,-117.824172
2987-BJXIK,California,Tulare,93274,36.185471,-119.375243
3677-IYRBF,California,Newcastle,95658,38.883224,-121.15918
4210-QFJMF,California,Fallbrook,92028,33.362575,-117.299644
2402-TAIRZ,California,Los Angeles,90012,34.065875,-118.238728
6139-ZZRBQ,California,Granite Bay,95746,38.749466,-121.184196
3331-HQDTW,California,San Diego,92130,32.957195,-117.202542
4530-NDRKU,California,Auburn,95603,38.912881,-121.082766
2898-LSJGD,California,Santa Ana,92707,33.714829,-117.872941
2070-FNEXE,California,Pasadena,91107,34.159007,-118.087353
1702-CCFNJ,California,Los Angeles,90077,34.102084,-118.451629
2195-ZRVAX,California,Rodeo,94572,38.027218,-122.23463
4361-BKAXE,California,Boulder Creek,95006,37.171727,-122.142961
9699-UBQFS,California,Los Angeles,90065,34.108833,-118.229715
6615-NGGZJ,California,Buellton,93427,34.631362,-120.238218
8844-TONUD,California,Acampo,95220,38.200231,-121.235034
0856-NAOES,California,Concord,94519,37.990118,-122.012188
2519-ERQOJ,California,Desert Hot Springs,92241,33.832799,-116.250973
8150-QUDFX,California,Rohnert Park,94928,38.34719,-122.697822
2621-UDNLU,California,San Francisco,94107,37.768881,-122.395521
8562-GHPPI,California,San Leandro,94577,37.717196,-122.159338
8510-TMWYB,California,Sacramento,95814,38.584505,-121.491956
4228-ZGYUW,California,San Francisco,94108,37.791998,-122.408653
2072-ZVJJX,California,Sacramento,95818,38.556306,-121.495817
9867-XOBQA,California,Pasadena,91105,34.13946,-118.166649
3882-IYOIJ,California,Yorba Linda,92886,33.897253,-117.792202
3154-CFSZG,California,Modesto,95351,37.621458,-121.012295
8815-LMFLX,California,Martinez,94553,38.014457,-122.115432
4391-LNRXK,California,Port Costa,94569,38.035707,-122.196821
9518-XXBXE,California,Patterson,95363,37.410236,-121.320337
7531-GQHME,California,San Jacinto,92582,33.806708,-117.02007
5949-HGVJL,California,Mccloud,96057,41.251322,-122.105209
5855-EIBDE,California,Orangevale,95662,38.689174,-121.218435
0396-UKGAI,California,Encinitas,92024,33.054579,-117.25665
8378-LKJAF,California,Santa Ana,92704,33.719869,-117.907063
1038-ZAGBI,California,Fresno,93711,36.833002,-119.82947
4404-HIBDJ,California,San Jose,95131,37.387027,-121.897775
8570-KLJYJ,California,Arroyo Grande,93420,35.176236,-120.483243
8249-THVEC,California,Los Angeles,90041,34.137412,-118.207607
1352-VHKAJ,California,Berkeley,94709,37.878554,-122.26609
5129-JLPIS,California,Los Angeles,90016,34.028331,-118.354338
9503-XJUME,California,Bolinas,94924,37.943087,-122.72379
5602-BVFMK,California,Independence,93526,36.869584,-118.189241
4548-SDBKE,California,San Dimas,91773,34.102119,-117.815532
6848-HJTXY,California,Ontario,91761,34.035602,-117.591528
4983-CLMLV,California,Escondido,92027,33.141265,-116.967221
0975-UYDTX,California,Glendale,91207,34.182378,-118.262922
8069-YQQAJ,California,Studio City,91604,34.139082,-118.39275
2333-KWEWW,California,Fresno,93721,36.732694,-119.783786
1371-WEPDS,California,Chowchilla,93610,37.100948,-120.270136
3005-TYFRD,California,Tollhouse,93667,36.993666,-119.348267
9629-NHXFW,California,Downey,90241,33.940884,-118.128628
4541-RMRLG,California,Hayward,94541,37.674002,-122.076796
3585-YNADK,California,Berkeley,94707,37.897753,-122.279391
6308-CQRBU,California,Zenia,95595,40.170357,-123.417298
2061-VVFST,California,Whittier,90606,33.976678,-118.065875
3402-XRIUO,California,Glendale,91201,34.17051,-118.289463
9837-FWLCH,California,Palm Springs,92262,33.839989,-116.659215
4277-PVRAN,California,Daly City,94014,37.691561,-122.445202
6365-HITVU,California,Santa Fe Springs,90670,33.933565,-118.062611
1245-HARPS,California,Janesville,96114,40.294034,-120.512622
1469-LBJQJ,California,Victorville,92392,34.486835,-117.362274
7136-IHZJA,California,Santa Fe Springs,90670,33.933565,-118.062611
7831-QGOXH,California,Blue Lake,95525,40.94338,-123.831799
1642-HMARX,California,Topanga,90290,34.115192,-118.61017
3016-KSVCP,California,Rancho Palos Verdes,90275,33.753146,-118.367459
5485-WUYWF,California,Crockett,94525,38.049292,-122.228415
4334-HOWRP,California,Cambria,93428,35.591387,-121.032256
6701-DHKWQ,California,Montrose,91020,34.2112,-118.230625
3709-OIJEA,California,Geyserville,95441,38.731771,-123.064272
6745-JEFZB,California,El Cajon,92019,32.785165,-116.862648
5277-ZLOOR,California,Applegate,95703,38.983388,-120.988814
8262-COGGB,California,Visalia,93277,36.303793,-119.375646
